bill_code,name,category_id,barcode,tax_id,mrp,selling_price,cost_price,landing_cost,stock_qty
64060160,EYETEX PALLAVI 160                                                 ,COSMETICS,9000077170010,GST 0%,180,180,106.4,106.4,8
64070060,BANJARAS SAFFRON FACE WASH MRP 60,COSMETICS,8906050593177,GST 18%,60,60,48,48,1
64080060,BANJARAS TULSI FACE WASH MRP 60,COSMETICS,8906050593153,GST 18%,60,60,48,48,2
64090060,BANJARAS NUT GRASS MRP 60,COSMETICS,8906050593214,GST 18%,60,60,48,48,1
64100060,BANJARAS SANDAL MRP 60,COSMETICS,8906050593191,GST 18%,60,60,48,48,0
64110100,GATSBY HAIR SPRAY EH MRP 100,COSMETICS,8992222054720,GST 18%,100,100,89.28,89.28,6
64120100,GATSBY HAIR SPRAY  UH MRP 110,COSMETICS,8992222056144,GST 18%,110,110,98.21,98.21,7
64130225,COLORESSENCE COMPACT MRP 225,COSMETICS,8906045483551,GST 18%,225,225,180,180,1
64140125,COLORESSENCE MRP 125,COSMETICS,8906045480406,GST 18%,125,125,100.01,100.01,3
64150145,COLORESSENCE LIP LINER MRP 145,COSMETICS,8906045486255,GST 18%,145,145,116.01,116.01,3
64160175,COLORESSENCE LIP LINER MRP 175,COSMETICS,9000077270017,GST 18%,175,175,139.99,139.99,2
64170065,CLEAN & CLEAR SCRUB MRP 65,COSMETICS,8901012186015,GST 18%,65,65,54.37,54.37,3
65180070,CLEAN & CLEAR FACE WASH MRP70 ,COSMETICS,8901012189177,GST 18%,70,70,60.11,60.11,3
65190080,CLEAN & CLEAR FACE WASH LEMON MRP80,COSMETICS,8901012189382,GST 18%,80,80,67.8,67.8,2
64200080,CLEAN AND CLEAR MRP 80,COSMETICS,8901012189351,GST 18%,80,80,68.7,68.7,2
64210115,STAYFREE MRP 115,COSMETICS,8901012165744,GST 18%,115,115,102.68,102.68,-1
64220095,DHATHRI ALOE VERA GEL MRP 95,COSMETICS,8904070907462,GST 18%,95,95,75.57,75.57,4
64230095,NIVEA BODY LOTION MRP 95,COSMETICS,8904256003667,GST 18%,95,95,82.39,82.39,4
64240175,YARDLEY ROLLER MRP 175,COSMETICS,6297000442181,GST 18%,175,175,144.74,144.74,4
64250050,COBRA PERFUME MRP 50,COSMETICS,8906010081171,GST 18%,50,50,30,30,3
64260020,PONDS POWDER MRP 20,COSMETICS,8901030743627,GST 18%,20,20,16.55,16.55,1
64270043,SUNLIGHT MRP 43,COSMETICS,8901030668456,GST 18%,43,43,39.42,39.42,2
64270035,AXE MINI MRP 35,COSMETICS,8901030752995,GST 18%,35,35,27.89,27.89,3
64280035,AXE MINI MRP 35,COSMETICS,8901030752964,GST 18%,35,35,27.89,27.89,3
64290065,AXE POCKET MRP 65,COSMETICS,8901030675867,GST 18%,65,65,50.82,50.82,4
64300065,AXE POCKET MRP 65,COSMETICS,8901030670275,GST 18%,65,65,50.82,50.82,2
64310065,AXE POCKET MRP 65,COSMETICS,8901030757761,GST 18%,65,65,50.82,50.82,4
64320065,AXE POCKET MRP 65,COSMETICS,8901030724671,GST 18%,65,65,50.82,50.82,4
64330095,ENCHANTEUR MRP 95,COSMETICS,8888202028303,GST 18%,95,95,68.67,68.67,5
64340150,ENCHANTEUR MRP 150,COSMETICS,88821191,GST 18%,150,150,116.7,116.7,3
64350175,BIOTIQUE LIP BALM  BERRY MRP 175,COSMETICS,8906009457222,GST 12%,175,170,135.87,135.87,1
64360175,BIOTIQUE BIO FRUIT MRP 175,COSMETICS,8906009457208,GST 12%,175,170,135.87,135.87,6
64370099,GARNIER MASK SAKURA MRP 99,COSMETICS,6970175253652,GST 18%,99,95,74.25,74.25,-1
64380099,GARNIER MASK HYDRA MRP 99,COSMETICS,6970175253645,GST 18%,99,95,74.25,74.25,6
64390010,ROTITO BLUE MRP 10,STUDY METIRIALS,8902532045295,GST 12%,10,10,6.73,6.73,10
64400030,RORITO CORRECTION PEN MRP 30,STUDY METIRIALS,8902532045530,GST 12%,30,30,19.352,19.352,9
64410025,RORITO GLUE STICK MRP 25,STUDY METIRIALS,8902532045769,GST 12%,25,25,16.55,16.55,6
64420015,ROR GLUE STICK MRP 15,STUDY METIRIALS,9000077540011,GST 12%,15,15,9.53,9.53,40
64430090,ROR GEOMETRY BOX MRP 90,STUDY METIRIALS,8902532046315,GST 12%,90,90,68.74,68.74,3
64440010,ROR FIBERPOINT BLUE MRP 10,STUDY METIRIALS,8902532045424,GST 12%,10,10,7.68,7.68,10
64450015,ROR JOTTEK RAVIA MRP 15,STUDY METIRIALS,8902532045141,GST 12%,15,15,12.298,12.298,10
64470005,ROR PRIMEFIT MRP 5,STUDY METIRIALS,8902532045042,GST 12%,5,5,2.8,2.8,60
64460060,EYTEX DAZ MRP 60,COSMETICS,9000077590016,GST 12%,60,60,39.89,39.89,9
64480180,GARNIER COLOUR NATURALS 1 MRP 180,COSMETICS,8901526204458,GST 18%,180,180,138.67,138.67,4
64490249,LOREAL EXCELLENCE CREAM 3 MRP 249,COSMETICS,8901526104253,GST 18%,249,245,191.93,191.93,2
64500249,LOREAL EXCELLENCE 3.16 MRP 249,COSMETICS,8901526104246,GST 18%,249,245,191.83,191.83,3
64510185,LOREAL TOTAL REPAIR CONDITIONER MRP 185,COSMETICS,8901526101511,GST 18%,185,185,153.31,153.31,4
64520425,BIGEN BEARD COLOUR MRP 425,COSMETICS,8858838100018,GST 18%,425,425,313.19,313.19,2
64530150,LOREAL COLOUR PROTECT MRP 150,COSMETICS,8901526101238,GST 18%,150,150,115.56,115.56,2
64540075,GARNIER CONDITIONER MRP 75,COSMETICS,8901526205295,GST 18%,75,75,57.78,57.78,4
64550175,BABY LIPS BROADWAY RED MRP 175,COSMETICS,8901526525126,GST 18%,175,175,131.24,131.24,10
64560175,BABY LIPS PINK LOLITA MRP 175,COSMETICS,8901526000586,GST 18%,175,175,131.24,131.24,5
94560120,BALOON MRP 120,GIFT ITEMS,9000077690013,GST 0%,140,120,70,70,38
94480520,BABY WALKER MRP 600,TOYS,9000077700019,GST 0%,600,520,280,280,6
94490650,BABY WALKER MRP 720,TOYS,9000077710018,GST 0%,720,650,330,330,4
94500900,BABY WALKER MRP 1020,TOYS,9000077720017,GST 0%,1020,900,490,490,2
94510500,PHOTOFRAME MRP 560,TOYS,9000077730016,GST 0%,560,500,250,250,4
94520720,PHOTO MRP 720,TOYS,9000077740015,GST 0%,720,660,330,330,4
94530580,PHOTOFRAME MRP 620,TOYS,9000077750014,GST 0%,620,580,290,290,9
94540015,BALOON MRP 16,TOYS,9000077760013,GST 0%,16,15,9,9,32
94550017,BALOON MRP 20,TOYS,9000077770012,GST 0%,20,17,10.5,10.5,29
94570360,MAGIC MIRROR MRP 410,TOYS,9000077780011,GST 0%,410,360,180,180,19
94580050,SHOW PIECE MRP 60,TOYS,9000077790010,GST 0%,60,50,27,27,24
94590145,SHOW PIECE MRP 150,TOYS,9000077800016,GST 0%,150,145,110,110,12
94600090,SHOW PIECE MRP 100,GIFT,9000077810015,GST 0%,100,90,45,45,6
94610080,SHOWPIECE MRP 90,GIFT,9000077820014,GST 0%,90,80,39,39,5
94620130,SHOWPIECE MRP 150,GIFT,9000077830013,GST 0%,150,130,65,65,6
64570099,VEET WAXING KIT DRY MRP 99,COSMETICS,8901396342205,GST 18%,99,95,88.18,88.18,2
64580063,VEET HAIR REMOVAL CREAM  DRY MRP 63,COSMETICS,8901396351801,GST 18%,63,63,56.11,56.11,1
64590130,MOOV SPRAY MRP 130,COSMETICS,8901177100352,GST 12%,130,130,107.18,107.18,2
94890015,RIBBON MRP 20,GIFT,9000077870019,GST 18%,20,15,6.5,6.5,110
94940110,SHOW PIECE MRP 135,GIFT,9000077880018,GST 18%,135,110,55,55,6
94900170,SHOWPIECE MRP 195,GIFT,9000077890017,GST 18%,195,170,85,85,1
94910115,SHOW PIECE MRP 130,GIFT,9000077900013,GST 18%,130,115,58,58,3
94920170,SHOW PIECE MRP 195,GIFT,9000077910012,GST 18%,195,170,85,85,1
94930190,SHOW PIECE MRP 225,GIFT,9000077920011,GST 18%,225,190,95,95,2
94950150,SHOW PIECE MRP 185,GIFT,9000077930010,GST 18%,185,150,75,75,3
94960040,SHOW PIECE MRP 50,GIFT,9000077940019,GST 18%,50,40,20,20,5
94970075,SHOW PIECE MRP 90,GIFT,9000077950018,GST 18%,90,75,38,38,3
94850075,FLOWER MRP 90,GIFT ITEMS,9000077960017,GST 18%,90,75,45,45,5
94860100,FLOWER MRP 125,GIFT ITEMS,9000077970016,GST 18%,125,100,60,60,6
94870045,FLOWER MRP 60,GIFT ITEMS,9000077980015,GST 18%,60,45,25,25,6
94880075,FLOWER MRP 90,GIFT ITEMS,9000077990014,GST 18%,90,75,42,42,6
94980015,SOAP BOX MRP 20,HOME APPLIENCES,9000078000019,GST 18%,20,15,8,8,8
94990030,SOAP BOX MRP 40,HOME APPLIENCES,9000078010018,GST 18%,40,30,14,14,12
95000040,SOAP BOX MRP 41,HOME APPLIENCES,9000078020017,GST 18%,41,40,23.5,23.5,5
95010028,SOAP BOX MRP 29,HOME APPLIENCES,9000078030016,GST 18%,29,28,21.5,21.5,8
64700090,HIMALAYA PROTEIN CONDITIONER MRP 90,COSMETICS,8901138816292,GST 18%,90,90,68.65,68.65,4
64710090,HIMALAYA ANTI HAIRFALL CONDITIONER MRP 90,COSMETICS,8901138838539,GST 18%,90,90,79.38,79.38,2
64720130,HIMALAYA PROTEIN SHAMPOO MRP 130,COSMETICS,8901138505240,GST 18%,130,130,114.64,114.64,3
64730105,HIMALAYA TOOTHPASTE MRP 105,COSMETICS,8901138836078,GST 18%,105,105,92.6,92.6,3
64740045,HIMALAYA COCOA BUTTER LIP BALM MRP 45,COSMETICS,8901138842420,GST 18%,45,45,37.765,37.765,12
64750045,HIMALAYA STRAWBERRY LIP BALM MRP 45,COSMETICS,8901138842437,GST 18%,45,45,37.765,37.765,7
64760035,HIMALAYA HENNA MRP 35,COSMETICS,8901138844707,GST 18%,35,35,30.85,30.85,22
64770015,HIMALAYA HENNA MRP 15,COSMETICS,8901138844691,GST 18%,15,15,13.23,13.23,54
64780020,ARTLINE BRUSH MRP 20,STUDY METIRIALS,8902982331054,GST 18%,20,20,13.99,13.99,7
64790010,ARTLINE GLUE MRP 10,STUDY METIRIALS,8902982660154,GST 18%,10,10,7.5,7.5,30
64800045,INDEX STEEL RULE MRP 45 ,STUDY METIRIALS,8906025880127,GST 12%,45,45,27,27,10
64810400,EXECUTIVE FILE MRP 400,STUDY METIRIALS,9000078150011,GST 18%,400,390,280,280,2
64820300,EXECUTIVE FILE MRP 300,STUDY METIRIALS,9000078160010,GST 18%,300,290,190,190,2
64830350,EXECUTIVE FILE MRP 350,STUDY METIRIALS,9000078170019,GST 18%,350,340,229.99,229.99,2
64840150,BOX FILE MRP 150,STUDY METIRIALS,9000078180018,GST 18%,150,140,75,75,4
94461900,PEDAL CAR MRP 2100,TOYS,9000078190017,GST 12%,2100,1900,1291,1291,2
94472050,PEDAL CAR MRP 2350,TOYS,9000078200013,GST 12%,2350,2050,1400,1400,1
96040285,WEDDING NET MRP 305,DRESS,9000078210012,GST 5%,305,285,165,165,3
96050215,WEDDING NET MRP 245,DRESS,9000078220011,GST 5%,245,215,125,125,2
96060190,WEDDING NET MRP 220,DRESS,9000078230010,GST 5%,220,190,115,115,7
96070130,WEDDING NET MRP 150,DRESS,9000078240019,GST 5%,150,130,65,65,10
64850105,PEARS MRP 105,COSMETICS,8901030764172,GST 18%,105,105,92.36,92.36,4
64860065,PEARS MRP 65,COSMETICS,8901030771262,GST 18%,65,65,52.78,52.78,6
64870128,LEVER AYUSH ANTI MARKS MRP 128,COSMETICS,8901030711312,GST 18%,128,125,111.16,111.16,1
64880180,BABY DOVE MRP 180,COSMETICS,8901030764639,GST 18%,180,180,153.63,153.63,7
64890060,BANJARAS ORANGE PEEL MRP 60,COSMETICS,8906050590091,GST 18%,60,60,47.99,47.99,4
64900225,CS COMPACT POWDER MRP 225,COSMETICS,8906045483544,GST 18%,225,225,180,180,0
64910050,BANJARAS HENNAH MRP 60,COSMETICS,8906050590176,GST 18%,50,50,40,40,1
64920050,GATSBY SUPER HARD MRP 50,COSMETICS,4902806001402,GST 18%,50,50,44.64,44.64,2
64930045,BANJARAS ROSEWATER 120 ml MRP 45,COSMETICS,8906050591807,GST 18%,45,45,36,36,7
64940269,VKC PRIDE MRP 269,FOOTWEAR,9000078340016,GST 5%,269,260,181.45,181.45,7
64950235,VKC WALKARO MRP 234,FOOTWEAR,9000078350015,GST 5%,234,230,158.65,158.65,1
64960249,XPANIA MRP 249,FOOTWEAR,9000078360014,GST 5%,249,240,166.25,166.25,24
64970075,FOGG MASTER PINE MRP 75,COSMETICS,8904238301637,GST 18%,75,75,60.005,60.005,1
64980075,FOGG MASTER OAK MRP 75,COSMETICS,8904238301651,GST 18%,75,75,60.005,60.005,3
64990075,FOGG MASTER CEDAR MRP 75,COSMETICS,8904238301620,GST 18%,75,75,60.005,60.005,7
645000140,LOTUS JOJOBA FACEWASH MRP 140,COSMETICS,806360560808,GST 18%,140,140,114.44,114.44,4
64510140,LOTUS TEA TREE FACE WASH MRP 140,COSMETICS,806360650806,GST 18%,140,140,114.44,114.44,0
64520140,LOTUS NEEMWASH MRP 140,COSMETICS,806360530801,GST 18%,140,140,114.44,114.44,1
64530625,LPTUS SPF 70 MRP 625,COSMETICS,806360000267,GST 18%,625,620,510.875,510.875,3
64540745,LOTUS SPF 745,COSMETICS,806360000274,GST 18%,745,740,609,609,2
64550149,FISCHER 905 MRP 149,FOOTWEAR,9000078450012,GST 5%,149,140,94.6,94.6,14
64560012,FEATHER MRP 12,STUDY METIRIALS,9000078460011,GST 18%,15,12,5,5,137
94630400,CHAIN MRP 440,ORNAMENTS,9000078470010,GST 0%,440,400,240,240,2
94640420,CHAIN MRP 465,ORNAMENTS,9000078480019,GST 0%,465,420,250,250,1
94650990,NECKLACE MRP 1060,ORNAMENTS,9000078490018,GST 0%,1060,990,600,600,0
94660180,BRACELET MRP 220,ORNAMENTS,9000078500014,GST 0%,220,180,110,110,8
94670100,BRACELET MRP 120,ORNAMENTS,9000078510013,GST 0%,120,100,60,60,1
94680135,BRACELET MRP 170,ORNAMENTS,9000078520012,GST 0%,170,135,70,70,2
94690300,BRACELET MRP 330,ORNAMENTS,9000078530011,GST 0%,330,300,180,180,1
94700750,NECKLACE MRP 805,ORNAMENTS,9000078540010,GST 0%,805,750,470,470,1
9471092,NECKLACE MRP 965,ORNAMENTS,9000078550019,GST 0%,965,920,570,570,1
94721070,NECKLACE MRP 1195,ORNAMENTS,9000078560018,GST 0%,1195,1070,670,670,1
94731155,NECKLACE MRP 1290,ORNAMENTS,9000078570017,GST 0%,1290,1155,720,720,1
94740675,JIMIKKI MRP 750,ORNAMENTS,9000078580016,GST 0%,750,675,420,420,2
94750525,JIMIKKI MRP 600,ORNAMENTS,9000078590015,GST 0%,600,525,320,320,1
94760295,JIMIKKI MRP 285,ORNAMENTS,9000078600011,GST 0%,345,295,180,180,1
94770240,JIMIKKI MRP 285,ORNAMENTS,9000078610010,GST 0%,285,240,150,150,2
94780035,NOSEPIN MRP 45,ORNAMENTS,9000078620019,GST 0%,45,35,20,20,10
94790300,WATCH MRP 365,FANCY,9000078630018,GST 0%,365,300,130,130,2
94800425,WATCH MRP 515,FANCY,9000078640017,GST 0%,515,425,210,210,1
94810200,WATCH MRP 260,FANCY,9000078650016,GST 0%,265,200,95,95,5
94820100,WATCH MRP 140,FANCY,9000078660015,GST 0%,140,100,40,40,4
94830250,WATCH MRP 315,FANCY,9000078670014,GST 0%,315,250,110,110,0
94840270,WATCH MRP 330,FANCY,9000078680013,GST 0%,330,270,120,120,3
95020100,MALA MRP 115,ORNAMENTS,9000078690012,GST 0%,115,100,50,50,2
95030060,MALA MRP 70,ORNAMENTS,9000078700018,GST 0%,70,60,30,30,2
95040120,MALA MRP 150,ORNAMENTS,9000078710017,GST 0%,150,120,60,60,1
95050030,MALA MRP 40,ORNAMENTS,9000078720016,GST 0%,40,30,15,15,2
95060040,MALA MRP 50,ORNAMENTS,9000078730015,GST 0%,50,40,20,20,11
95070140,FANCY CLIP MRP 160,ORNAMENTS,9000078740014,GST 0%,160,140,70,70,5
95080120,FANCY CLIP MRP 140,ORNAMENTS,9000078750013,GST 0%,140,120,60,60,3
95090100,FANCY CLIP MRP 120,ORNAMENTS,9000078760012,GST 0%,120,100,50,50,0
95100070,FANCY CLIP MRP 90,ORNAMENTS,9000078770011,GST 0%,90,70,36,36,2
95110020,EARING MRP 26,ORNAMENTS,9000078780010,GST 0%,26,20,6.5,6.5,10
95120008,NOSEPIN MRP 10,ORNAMENTS,9000078790019,GST 0%,10,8,2.75,2.75,12
95130010,EARING MRP 15,ORNAMENTS,9000078800015,GST 0%,15,10,3.25,3.25,44
95140080,EARING MRP 95,ORNAMENTS,9000078810014,GST 0%,95,80,38,38,2
95150070,MALA MRP 95,ORNAMENTS,9000078820013,GST 0%,95,70,36,36,0
95160080,MALA  MRP 95,ORNAMENTS,9000078830012,GST 0%,95,40,40,40,2
95170075,MALA MRP  90,ORNAMENTS,9000078840011,GST 0%,90,75,36,36,3
95180100,MALA MRP 130,ORNAMENTS,9000078850010,GST 0%,130,100,50,50,1
95190090,MALA MRP 110,ORNAMENTS,9000078860019,GST 0%,110,90,45,45,6
95200120,MALA MRP 140,ORNAMENTS,9000078870018,GST 0%,140,120,60,60,0
95210230,MALA MRP 260,ORNAMENTS,9000078880017,GST 0%,260,230,115,115,1
95220060,BANGLES MRP 75,ORNAMENTS,9000078890016,GST 0%,75,60,24,24,8
95230050,BANGLES MRP 65,ORNAMENTS,9000078900012,GST 0%,65,50,20,20,14
95240045,BANGLES MRP 60,ORNAMENTS,9000078910011,GST 0%,60,45,18,18,11.5
95250010,EARING MRP 14,ORNAMENTS,9000078920010,GST 0%,14,10,3.25,3.25,16
95260010,EARING MRP  10,ORNAMENTS,9000078930019,GST 0%,15,10,3.5,3.5,41
95270012,EARING  MRP  12,ORNAMENTS,9000078940018,GST 0%,16,12,3.75,3.75,10
95280080,EARING  MRP 95,ORNAMENTS,9000078950017,GST 0%,95,80,30,30,1
95290065,FANCY CLIP   MRP 80,ORNAMENTS,9000078960016,GST 0%,80,65,33,33,-1
9530020,HAIR CLIP MRP 26,ORNAMENTS,9000078970015,GST 0%,26,20,10.5,10.5,6
95310010,BOW MRP 15,ORNAMENTS,9000078980014,GST 0%,15,10,3.5,3.5,11
95320015,BOW MRP 20,ORNAMENTS,9000078990013,GST 0%,20,15,5.5,5.5,10
95330025,CASH MALA MRP 35,ORNAMENTS,9000079000018,GST 0%,35,25,11,11,12
95340110,THIRUPPAN MRP 135,ORNAMENTS,9000079010017,GST 0%,135,110,50,50,3
95350070,THIRUPPAN MRP 95,ORNAMENTS,9000079020016,GST 0%,95,70,30,30,6
95360050,THIRUPPAN MRP 75,ORNAMENTS,9000079030015,GST 0%,75,50,20,20,6
95370085,HAIR FLOWER MRP 95,ORNAMENTS,9000079040014,GST 0%,95,85,40,40,6
95380050,CHAIN MRP 65,ORNAMENTS,9000079050013,GST 0%,65,50,22.5,22.5,22
95390100,EYESHADOW MRP 125,ORNAMENTS,9000079060012,GST 0%,125,100,60,60,5
95400040,EARING MRP 50,ORNAMENTS,9000079070011,GST 0%,50,40,20,20,9
95410055,EARING MRP 65,ORNAMENTS,9000079080010,GST 0%,65,55,23,23,1
95420065,EARING MRP 75,ORNAMENTS,9000079090019,GST 0%,75,65,32,32,2
95430025,EARING MRP 30,ORNAMENTS,9000079100015,GST 0%,30,25,10,10,0
95440030,EARING MRP 40,ORNAMENTS,9000079110014,GST 0%,40,30,13.67,13.67,1
95450035,EARING MRP 45,ORNAMENTS,9000079120013,GST 0%,45,35,16.67,16.67,2
95460065,EARING MRP 75,ORNAMENTS,9000079130012,GST 0%,75,65,33,33,3
95470080,EARING MRP 90,ORNAMENTS,9000079140011,GST 0%,90,80,38,38,2
95480070,EARING MRP 80,ORNAMENTS,9000079150010,GST 0%,80,70,34,34,-1
95490050,EARING MRP 60,ORNAMENTS,9000079160019,GST 0%,60,50,21,21,3
95500065,EARING MRP 75,ORNAMENTS,9000079170018,GST 0%,75,65,33,33,3
95510070,EAREING MRP 80,ORNAMENTS,9000079180017,GST 0%,80,70,30,30,2
95520060,EARING MRP 70,ORNAMENTS,9000079190016,GST 0%,70,60,24,24,-1
95530080,EARING MRP 90,ORNAMENTS,9000079200012,GST 0%,90,80,38,38,1
95540040,EARING MRP 50,ORNAMENTS,9000079210011,GST 0%,50,40,19,19,1
95550050,EARING MRP 60,ORNAMENTS,9000079220010,GST 0%,60,50,22,22,7
95560010,NOSEPIN MRP 13,ORNAMENTS,9000079230019,GST 0%,13,10,4.5,4.5,11
95570015,EARING MRP 20,ORNAMENTS,9000079240018,GST 0%,20,15,6.5,6.5,5
95580022,EARING MRP 28,ORNAMENTS,9000079250017,GST 0%,28,22,10.5,10.5,2
95590022,BINDHI MRP 28,ORNAMENTS,9000079260016,GST 0%,28,22,11,11,12
95600010,BINDHI MRP 13,ORNAMENTS,9000079270015,GST 0%,13,10,3,3,119
95610010,BINDHI MRP 13,ORNAMENTS,9000079280014,GST 0%,13,10,2.75,2.75,29
95620025,BINDHI MRP 35,ORNAMENTS,9000079290013,GST 0%,35,25,13,13,12
95630005,BINDHI MRP 7,ORNAMENTS,9000079300019,GST 0%,7,5,2.5,2.5,50
95640006,BINDHI MRP 8,ORNAMENTS,9000079310018,GST 0%,8,6,3,3,48
95650300,CHILANKA MRP 325,ORNAMENTS,9000079320017,GST 0%,325,300,135,135,4
95660010,TIK TIK CLIP MRP 13,ORNAMENTS,9000079330016,GST 0%,13,10,3.5,3.5,4
95670010,TIK TIK MRP 13,ORNAMENTS,9000079340015,GST 0%,13,10,3.67,3.67,5
95680020,TIK TIK 25,ORNAMENTS,9000079350014,GST 0%,25,20,8,8,3
95690025,TIK TIK MRP 32,ORNAMENTS,9000079360013,GST 0%,32,25,9,9,4
95700025,TIK TIK MRP 32,ORNAMENTS,9000079370012,GST 0%,32,25,11,11,6
95710015,TIK TIK MRP 18,ORNAMENTS,9000079380011,GST 0%,18,15,5.5,5.5,-2
95720025,TIK TIK MRP 30,ORNAMENTS,9000079390010,GST 0%,30,25,10,10,5
95730019,SAFETY PIN MRP 20,ORNAMENTS,9000079400016,GST 0%,20,19,12,12,20
95740019,SAFETY PIN MRP 20,ORNAMENTS,9000079410015,GST 0%,20,19,12,12,20
95750012,RIBBON MRP 15,ORNAMENTS,9000079420014,GST 0%,15,12,3.5,3.5,80
95760015,RIBBON MRP 20,ORNAMENTS,9000079430013,GST 0%,20,15,5.5,5.5,50
95770020,RIBBON MRP 24,ORNAMENTS,9000079440012,GST 0%,24,20,11,11,25
95780010,TOKYO MRP 13,ORNAMENTS,9000079450011,GST 0%,13,10,5,5,33
95790022,HAIR CLIP MRP 28,ORNAMENTS,9000079460010,GST 0%,28,22,12,12,3
95800020,HAIR CLIP MRP 27,ORNAMENTS,9000079470019,GST 0%,27,20,8,8,9
95810013,HAIR CLIP MRP 19,ORNAMENTS,9000079480018,GST 0%,19,13,6.5,6.5,16
95820120,COMP SET MRP 125,ORNAMENTS,9000079490017,GST 0%,125,120,88,88,1
95830105,COMP SET MRP 110,ORNAMENTS,9000079500013,GST 0%,110,105,52,52,0
95840015,CLIP MRP 20,ORNAMENTS,9000079510012,GST 0%,20,15,5.75,5.75,12
95850022,CLIP MRP 28,ORNAMENTS,9000079520011,GST 0%,28,22,10.5,10.5,11
95860030,CLIP MRP 36,ORNAMENTS,9000079530010,GST 0%,36,30,13.5,13.5,7
95870032,CLIP MRP 38,ORNAMENTS,9000079540019,GST 0%,38,32,14.5,14.5,6
95880025,CLIP MRP 32,ORNAMENTS,9000079550018,GST 0%,32,25,10.5,10.5,10
96510052,DUMPER MRP 52,HOME APPLIENCES,9000079560017,GST 18%,52,50,21.99,21.99,0
96530180,OLIV E OIL MRP 180,HOME APPLIENCES,9000079570016,GST 18%,180,170,120.75,120.75,0
96540030,SMILING SPRING MRP 35,HOME APPLIENCES,9000079580015,GST 18%,35,30,14.5,14.5,-9
96540700,MOP MRP 700,HOME APPLIENCES,9000079590014,GST 18%,749,700,524.3,524.3,0
95890040,CLIP MRP 50,COSMETICS,9000079600010,GST 0%,50,40,18.5,18.5,6
95900020,RING MRP 30,COSMETICS,9000079610019,GST 0%,30,20,5.5,5.5,36
95910018,BIG B MRP 20,ORNAMENTS,9000079620018,GST 3%,20,18,9,9,24
95920050,CHAIN MRP 65,ORNAMENTS,9000079630017,GST 3%,65,50,23,23,1
95930028,MALA MRP 38,ORNAMENTS,9000079640016,GST 3%,38,28,13,13,0
95940012,GENTS EARING MRP 16,ORNAMENTS,9000079650015,GST 3%,16,12,5.5,5.5,12
95950020,GENTS EARING MRP 26,ORNAMENTS,9000079660014,GST 3%,26,20,8,8,11
95960013,EKTA PIN MRP 18,ORNAMENTS,9000079670013,GST 3%,18,13,6.75,6.75,48
95970050,HAIR CLIP 60,ORNAMENTS,9000079680012,GST 3%,60,50,26,26,2
95980022,HAIR CLIP MRP 28,ORNAMENTS,9000079690011,GST 3%,28,22,11.5,11.5,3
95990015,HAIR CLIP MRP 20,ORNAMENTS,9000079700017,GST 3%,20,15,7,7,44
96000003,HAIR CLIP MRP 6,ORNAMENTS,9000079710016,GST 3%,6,3,1.67,1.67,108
96010022,HAIR CLIP MRP 28,ORNAMENTS,9000079720015,GST 3%,28,22,10.5,10.5,-3
96020040,HAIR CLIP MRP 40,ORNAMENTS,9000079730014,GST 0%,48,40,19,19,9
96030039,HAIR CLIP MRP 39,ORNAMENTS,9000079740013,GST 0%,47,39,18.5,18.5,15
96080025,KUNJALAM MRP 35,ORNAMENTS,9000079750012,GST 0%,35,25,11.5,11.5,8
96090015,VADA MRP 20,ORNAMENTS,9000079760011,GST 0%,20,15,7.5,7.5,11
96100005,ANGLET MRP 7,ORNAMENTS,9000079770010,GST 0%,7,5,2,2,21
96110018,HAIR BUN MRP 22,ORNAMENTS,9000079780019,GST 0%,22,18,7.5,7.5,58
96120025,ARAPATTA MRP 35,ORNAMENTS,9000079790018,GST 0%,35,25,11,11,12
96130015,KAMMAL MRP 20,ORNAMENTS,9000079800014,GST 0%,20,15,7,7,12
96140018,EARING MRP 24,ORNAMENTS,9000079810013,GST 0%,24,18,8.5,8.5,10
96150010,KAMMAL MRP 13,ORNAMENTS,9000079820012,GST 0%,13,10,5,5,11
96160006,KAMMAL GENTS MRP 9,ORNAMENTS,9000079830011,GST 0%,9,6,2.75,2.75,24
96170012,GENTS EARING MRP 16,ORNAMENTS,9000079840010,GST 0%,16,12,5.5,5.5,12
96180040,MALA MRP 50,ORNAMENTS,9000079850019,GST 0%,50,40,19,19,1
96190015,EARING MRP 18,ORNAMENTS,9000079860018,GST 0%,18,15,6.66,6.66,12
96200016,ARAPATTA MRP 20,ORNAMENTS,9000079870017,GST 0%,20,16,8,8,12
96210035,HAIR CLIP MRP 45,ORNAMENTS,9000079880016,GST 0%,45,35,17,17,6
96220030,HAIR CLIP MRP 36,ORNAMENTS,9000079890015,GST 0%,36,30,14.5,14.5,3
96230020,HAIR CLIP MRP 25,ORNAMENTS,9000079900011,GST 0%,25,20,8,8,4
96240030,HAIR CLIP MRP 36,ORNAMENTS,9000079910010,GST 0%,36,30,12.5,12.5,5
96250012,HAIR CLIP MRP 16,ORNAMENTS,9000079920019,GST 0%,16,12,5.5,5.5,12
96260080,MALA MRP 100,ORNAMENTS,9000079930018,GST 0%,100,80,38,38,2
96270005,HAIR PIN MRP 7,ORNAMENTS,9000079940017,GST 0%,7,5,1.5,1.5,31
